UserName,FullName,Date,First Hashtags,Alt Hashtags,Tweet,Retweets,Retweets (w/ Text),Likes,Likes (w/ Text),URL Path
@WaseemBadami @WaseemBadami @WaseemBadami @WaseemBadami @WaseemBadami,Waseem Badami‏Verified account @WaseemBadami,15-Jan,"#11thHour,Qasur,JusticeForZainab,JusticeForAll",#Qasur,"Tonight #11thHour
#Qasur
#JusticeForZainab
#JusticeForAllpic.twitter.com/WpZiyokXjm",158 271 271 1.4K 1.4K,"Retweet
    
      
    271
  
  
    
      
      Retweeted
    
      
    271",,"Like
    
      
    1.4K
  
  
    
      
      
      Liked
    
      
    1.4K",/WaseemBadami/status/952887578608521216
@Majid_Agha @Majid_Agha @Majid_Agha @Majid_Agha @Majid_Agha,Majid Agha‏ @Majid_Agha,15-Jan,"#PPP,JusticeForZainab",#JusticeForZainab,"Watch Live: Chairman #PPP @BBhuttoZardari addressing press conference at Media Cell Bilawal House, Karachi #JusticeForZainab  https://www.pscp.tv/w/bSsqODE2OTc1MzB8MWxEeExBTEF6WnFLbS63wT6vyicInvr0h4lZ435mL06gjx3_sT0rnmxknbze …",1 72 72 169 169,"Retweet
    
      
    72
  
  
    
      
      Retweeted
    
      
    72",,"Like
    
      
    169
  
  
    
      
      
      Liked
    
      
    169",/Majid_Agha/status/952854789909630976
@faizanyacin @faizanyacin @faizanyacin @faizanyacin @faizanyacin,Muhammad Faizan Yacin‏ @faizanyacin,15-Jan,#JusticeForZainab,,"STILL NO MAJOR BREAK THROUGH 
as Law enforcement agencies failed to arrest the culprit involved in rape and murder of Zainab. More sketches more CCTV Footages are Coming but 
No Culprit Has Yet Been Caught.
We must not stop shouting for #JusticeForZainab till justice prevails. pic.twitter.com/4JK5DxSvKK",13 90 90 143 143,"Retweet
    
      
    90
  
  
    
      
      Retweeted
    
      
    90",,"Like
    
      
    143
  
  
    
      
      
      Liked
    
      
    143",/faizanyacin/status/952842986206920704
@AminaMJanjua @AminaMJanjua @AminaMJanjua @AminaMJanjua @AminaMJanjua,Amina Masood Janjua‏ @AminaMJanjua,15-Jan,#JUSTICEForZainab,,"Join the protest in the Heart of Rawalpindi today ,to keep building the Pressure for #JUSTICEForZainab pic.twitter.com/mCModdHeuW",9 9 31 31,"Retweet
    
      
    9
  
  
    
      
      Retweeted
    
      
    9",,"Like
    
      
    31
  
  
    
      
      
      Liked
    
      
    31",/AminaMJanjua/status/952839450886844416
@HarysTweets @HarysTweets @HarysTweets @HarysTweets @HarysTweets,Harys Fazal‏ @HarysTweets,15-Jan,#JusticeForZainab,,"Face Is Really Clear Now.
I request you all to please share as much as you can.
#JusticeForZainab pic.twitter.com/P0FmaiSE84",18 18 24 24,"Retweet
    
      
    18
  
  
    
      
      Retweeted
    
      
    18",,"Like
    
      
    24
  
  
    
      
      
      Liked
    
      
    24",/HarysTweets/status/952820438857547776
@drkhanns @drkhanns @drkhanns @drkhanns @drkhanns,DR KHAN‏ @drkhanns,15-Jan,"#JusticeForZainab,NoMoreChildAbuse",#NoMoreChildAbuse,"CCTV image of Alleged Rape & Killer Of Innocent Zainab..
Spread these images to get arrest this Criminal.
#JusticeForZainab #NoMoreChildAbusepic.twitter.com/6TiUwAdD3T",1 11 11 12 12,"Retweet
    
      
    11
  
  
    
      
      Retweeted
    
      
    11",,"Like
    
      
    12
  
  
    
      
      
      Liked
    
      
    12",/drkhanns/status/952818243143684096
@AonAbbasPTI @AonAbbasPTI @AonAbbasPTI @AonAbbasPTI @AonAbbasPTI,Aon Abbas Buppi‏ @AonAbbasPTI,15-Jan,#JusticeForZainab,,"Which actually provided some impetus to Govt. machinery to awake or atleast imitate that they are awaken but now like always, we have started to relinquish this as well and soon Jan 9, will merely be a date we'll hardly commemorate like every other calamity.
#JusticeForZainab",1 17 17 15 15,"Retweet
    
      
    17
  
  
    
      
      Retweeted
    
      
    17",,"Like
    
      
    15
  
  
    
      
      
      Liked
    
      
    15",/AonAbbasPTI/status/952813968313257984
@AonAbbasPTI @AonAbbasPTI @AonAbbasPTI @AonAbbasPTI @AonAbbasPTI,Aon Abbas Buppi‏ @AonAbbasPTI,15-Jan,#JusticeForZainab,,"We have a 'Forgive & Forget culture', just merely 6 days passed and we have already forgotten Zainab so does the Twitter trend says, though #JusticeForZainab remained a top trend for consecutive three days.",3 25 25 34 34,"Retweet
    
      
    25
  
  
    
      
      Retweeted
    
      
    25",,"Like
    
      
    34
  
  
    
      
      
      Liked
    
      
    34",/AonAbbasPTI/status/952813961413570565
@The_Nation @The_Nation @The_Nation @The_Nation @The_Nation,The Nation‏Verified account @The_Nation,15-Jan,#JusticeForZainab,,"Third video of seven-year-old Zainab emerged. Zainab can be seen running towards the suspect giving hint that she knew the suspect. 
#JusticeForZainab @GovtOfPunjab @CMShehbaz @pid_gov @PunjabSafepic.twitter.com/TRQdgTXveN",16 95 95 113 113,"Retweet
    
      
    95
  
  
    
      
      Retweeted
    
      
    95",,"Like
    
      
    113
  
  
    
      
      
      Liked
    
      
    113",/The_Nation/status/952813378015252481
@SairaSajidPTI @SairaSajidPTI @SairaSajidPTI @SairaSajidPTI @SairaSajidPTI,Dr Saira‏ @SairaSajidPTI,14-Jan,#JusticeForZainab,,"If you don't stop this...who will?
#JusticeForZainab",5 5 19 19,"Retweet
    
      
    5
  
  
    
      
      Retweeted
    
      
    5",,"Like
    
      
    19
  
  
    
      
      
      Liked
    
      
    19",/SairaSajidPTI/status/952809276346642433
@HELLO_Pak @HELLO_Pak @HELLO_Pak @HELLO_Pak @HELLO_Pak,HELLO! Pakistan‏ @HELLO_Pak,14-Jan,#JusticeForZainab,,"Celebrities Share Stories Of Sexual Assault For #JusticeForZainab Campaign:
@FriehaAltaf @Maheenkhanpk @NJLahori 
http://bit.ly/2B1jHxV pic.twitter.com/7IA9nUzYXj",8 8 21 21,"Retweet
    
      
    8
  
  
    
      
      Retweeted
    
      
    8",,"Like
    
      
    21
  
  
    
      
      
      Liked
    
      
    21",/HELLO_Pak/status/952808694365945856
@laraibmufc @laraibmufc @laraibmufc @laraibmufc @laraibmufc @laraibmufc,Laraib Mehtab‏ @laraibmufc Laraib Mehtab @laraibmufc,14-Jan,"#JusticeForZainab,ZainabKoInsaafDo,Zainab,ZainabMuntazirHai",#ZainabKoInsaafDo,"Guys I want you all to sign this petition. This is about Zainab’s murder. Please reply with done when you do it. Thank you!
#JusticeForZainab #ZainabKoInsaafDo #Zainab #ZainabMuntazirHaihttps://twitter.com/laraibmufc/status/952793839659569153 … Supreme Court of Pakistan: Hang the Rapists of Zainab publicly - Sign the Petition! http://chn.ge/2D6ZVTD  via @Change
#JusticeForZainab #ZainabKoInsaafDo #ZainabMuntazirHai",5 6 6 12 12,"Retweet
    
      
    6
  
  
    
      
      Retweeted
    
      
    6",,"Like
    
      
    12
  
  
    
      
      
      Liked
    
      
    12",/laraibmufc/status/952794167679299589
@iUmarKhattak @iUmarKhattak @iUmarKhattak @iUmarKhattak @iUmarKhattak,Umar Khattak‏ @iUmarKhattak,14-Jan,"#Zainab,JusticeForZainab,ZainabKoInsaafDo,ZainabMuntazirHai,Justice4Zainab,زینب_ہم_شرمندہ_ہیں",#JusticeForZainab,"Bring the murderer of #Zainab to the wrath of justice.
#JusticeForZainab #ZainabKoInsaafDo #ZainabMuntazirHai #Justice4Zainab
#زینب_ہم_شرمندہ_ہیںpic.twitter.com/pTXLEoVsyE",2 14 14 12 12,"Retweet
    
      
    14
  
  
    
      
      Retweeted
    
      
    14",,"Like
    
      
    12
  
  
    
      
      
      Liked
    
      
    12",/iUmarKhattak/status/952781731517665280
@Maheenkhanpk @Maheenkhanpk @Maheenkhanpk @Maheenkhanpk @Maheenkhanpk,Maheen Khan‏ @Maheenkhanpk,14-Jan,"#JusticeForZainab,SayNoToChildAbuse,breakingthesilenceonsexualabuse",#SayNoToChildAbuse,"#JusticeForZainab 
#SayNoToChildAbuse 
#breakingthesilenceonsexualabuse 
Join our voices for all the children,who have been violated, tortured beyond endurance ...to end in death or a lifetime of trauma . They are my children too and yours . May Allah help us .Ameen",1 4 4 25 25,"Retweet
    
      
    4
  
  
    
      
      Retweeted
    
      
    4",,"Like
    
      
    25
  
  
    
      
      
      Liked
    
      
    25",/Maheenkhanpk/status/952779703647076353
@ehmedsyed @ehmedsyed @ehmedsyed @ehmedsyed @ehmedsyed,Observer 🦉‏ @ehmedsyed,14-Jan,#JusticeForZainab,,"Day 7- justice delayed, justice denied. #JusticeForZainab",31 31 31 31,"Retweet
    
      
    31
  
  
    
      
      Retweeted
    
      
    31",,"Like
    
      
    31
  
  
    
      
      
      Liked
    
      
    31",/ehmedsyed/status/952768754022305793
@SikanderFayyaz @SikanderFayyaz @SikanderFayyaz @SikanderFayyaz @SikanderFayyaz,Sikander F. Bhadera‏ @SikanderFayyaz,14-Jan,#JusticeForZainab,,"Been 5 days.. with all the CCTV footage, NADRA's face recognition, geo fencing, TV, newspaper adverts, they are still unable to even identify Zainab's killer, let alone arresting him. 
#JusticeForZainab",7 79 79 119 119,"Retweet
    
      
    79
  
  
    
      
      Retweeted
    
      
    79",,"Like
    
      
    119
  
  
    
      
      
      Liked
    
      
    119",/SikanderFayyaz/status/952750768548966400
@iFaheemAshraf @iFaheemAshraf @iFaheemAshraf @iFaheemAshraf @iFaheemAshraf,Faheem Ashraf‏Verified account @iFaheemAshraf,14-Jan,#Justiceforzainab,,Therefore we want #Justiceforzainab pic.twitter.com/SKGfPeA4t5,11 35 35 207 207,"Retweet
    
      
    35
  
  
    
      
      Retweeted
    
      
    35",,"Like
    
      
    207
  
  
    
      
      
      Liked
    
      
    207",/iFaheemAshraf/status/952748311223644161
@ImranImvu @ImranImvu @ImranImvu @ImranImvu @ImranImvu,🕋 ιмran ѕнeιĸн -شيخ عمران  🕋‏ @ImranImvu,14-Jan,"#Karachi,Lahore,Islamabad,Peshawar,JusticeForZainab",#Lahore,"Listen people of #Karachi #Lahore #Islamabad #Peshawar & all other cities
To built psychological pressure, every city should do this symbloc hanging to send clear message for Zainab killer.  
""NO OTHER PUNISHMENT""
The ONLY solution to stop such incidents
#JusticeForZainab 
RT pic.twitter.com/n0E4GuB3zc",1 12 12 29 29,"Retweet
    
      
    12
  
  
    
      
      Retweeted
    
      
    12",,"Like
    
      
    29
  
  
    
      
      
      Liked
    
      
    29",/ImranImvu/status/952670052356149254
@dwnews @dwnews @dwnews @dwnews @dwnews,dwnews‏Verified account @dwnews,14-Jan,#JusticeforZainab,,"#JusticeforZainab: Zainab Ansari's rape and death, along with that of 8 other children, has caused outrage in Kasur, Pakistan.
Two people were killed during protests against police inaction. pic.twitter.com/cK7lPPecht",4 29 29 34 34,"Retweet
    
      
    29
  
  
    
      
      Retweeted
    
      
    29",,"Like
    
      
    34
  
  
    
      
      
      Liked
    
      
    34",/dwnews/status/952662383356387328
@RabwahTimes @RabwahTimes @RabwahTimes @RabwahTimes @RabwahTimes,Rabwah Times‏Verified account @RabwahTimes,14-Jan,"#Ahmadiyya,JusticeForZainab",#JusticeForZainab,Pakistani Police officer stopped from investigating 8-year-old girl’s rape & murder because he is an #Ahmadiyya and 'not Muslim' #JusticeForZainab https://rabwah.net/70der pic.twitter.com/rdTSyyBCRN,8 35 35 35 35,"Retweet
    
      
    35
  
  
    
      
      Retweeted
    
      
    35",,"Like
    
      
    35
  
  
    
      
      
      Liked
    
      
    35",/RabwahTimes/status/952640178572681217
@YasmeenHassan7 @YasmeenHassan7 @YasmeenHassan7 @YasmeenHassan7 @YasmeenHassan7 @cnntoday,Yasmeen Hassan‏ @YasmeenHassan7 CNN TodayVerified account @cnntoday,14-Jan,#JusticeforZainab,,Since 2016 there's been 3162 reported rape cases & ONLY 3 convictions in one region in Pakistan. I implore the govt to implement long term solution to systematic failures in the child protection system. Human life must be taken seriously. https://twitter.com/cnntoday/status/951591175483310080 … #JusticeforZainab “It’s a failure of the justice system.” - @YasmeenHassan7 of @equalitynow on rape and murder of 7-yr-old #Zainab Amin in #Pakistan #ZainabKoInsaafDo #JusticeForZainab #ZainabMurder  http://snpy.tv/2muS5Nr,12 12 13 13,"Retweet
    
      
    12
  
  
    
      
      Retweeted
    
      
    12",,"Like
    
      
    13
  
  
    
      
      
      Liked
    
      
    13",/YasmeenHassan7/status/952629547425464320
@BanoBee @BanoBee @BanoBee @BanoBee @BanoBee,Bano‏ @BanoBee,14-Jan,"#Pakistan,JusticeForZainab,JusticeForAamirLiaquat",#JusticeForZainab,"Nothing can be fixed in #Pakistan.
Within a day, we jumped from #JusticeForZainab to #JusticeForAamirLiaquat 
For fuck sake, set your priorities my dear sold out nation!",2 8 8 31 31,"Retweet
    
      
    8
  
  
    
      
      Retweeted
    
      
    8",,"Like
    
      
    31
  
  
    
      
      
      Liked
    
      
    31",/BanoBee/status/952615035712561152
@Huzefa1983 @Huzefa1983 @Huzefa1983 @Huzefa1983 @Huzefa1983,Riz Khan‏ @Huzefa1983,14-Jan,"#Zainab,JusticeForZainab",#JusticeForZainab,"Fresh pics of suspected Rapist cum Killer of #Zainab 
Please share max to help find out the animal #JusticeForZainab pic.twitter.com/DOjA28osZ4",13 166 166 112 112,"Retweet
    
      
    166
  
  
    
      
      Retweeted
    
      
    166",,"Like
    
      
    112
  
  
    
      
      
      Liked
    
      
    112",/Huzefa1983/status/952614349780213760
@SsamanJay @SsamanJay @SsamanJay @SsamanJay @SsamanJay,Saman Jafriسمن جعفری‏Verified account @SsamanJay,14-Jan,"#JusticeForZainab,JusticeForIntezar",#JusticeForIntezar,"As v still await #JusticeForZainab unfortunately anothr tragedy strikes as parents seek #JusticeForIntezar, the 19yr old kid shot in DHA KHI",3 11 11 32 32,"Retweet
    
      
    11
  
  
    
      
      Retweeted
    
      
    11",,"Like
    
      
    32
  
  
    
      
      
      Liked
    
      
    32",/SsamanJay/status/952604948344262656
@DunyaNews @DunyaNews @DunyaNews @DunyaNews @DunyaNews,Dunya News‏Verified account @DunyaNews,14-Jan,"#Mahaaz,Kasur,ZainabKaMahaaz,JusticeForZainab",#Kasur,"#Mahaaz: People who have attacked the DCO office #Kasur were not from this city. We have captured one of them, he was from Tandlianwala. This shows that the protests were politically motivated, Malik Ahmad Khan tells @WajSKhan 
#ZainabKaMahaaz #JusticeForZainab pic.twitter.com/N7T1AJFFik",24 17 17 55 55,"Retweet
    
      
    17
  
  
    
      
      Retweeted
    
      
    17",,"Like
    
      
    55
  
  
    
      
      
      Liked
    
      
    55",/DunyaNews/status/952598073733206017
@DunyaNews @DunyaNews @DunyaNews @DunyaNews @DunyaNews,Dunya News‏Verified account @DunyaNews,14-Jan,"#JusticeForZainab,ZainabKaMahaaz,DunyaNews",#ZainabKaMahaaz,"#JusticeForZainab: 
@WajSKhan: Don't you think that its time to do police reforms?
Malik Ahmed Khan: As of now, I don't have any words to defend whatever they have done and yes, you are right; its time to do reforms.
#ZainabKaMahaaz 
#DunyaNews live: http://bit.ly/1vVMwYA pic.twitter.com/mqtDDEVAUU",17 14 14 61 61,"Retweet
    
      
    14
  
  
    
      
      Retweeted
    
      
    14",,"Like
    
      
    61
  
  
    
      
      
      Liked
    
      
    61",/DunyaNews/status/952596972841644034
@IamTeamIK @IamTeamIK @IamTeamIK @IamTeamIK @IamTeamIK,SYED FAYYAZ ALI‏ @IamTeamIK,14-Jan,#JusticeForZainab,,"RETWEET and share this sketch from latest CCTV footage. 
#JusticeForZainab pic.twitter.com/EjhJva4evA",7 76 76 55 55,"Retweet
    
      
    76
  
  
    
      
      Retweeted
    
      
    76",,"Like
    
      
    55
  
  
    
      
      
      Liked
    
      
    55",/IamTeamIK/status/952586975231594496
@Harisayswhat @Harisayswhat @Harisayswhat @Harisayswhat @Harisayswhat,Huraira‏ @Harisayswhat,14-Jan,"#JusticeForZainab,ZainabMuntazirHai",#ZainabMuntazirHai,"Face is really clear now. I request you all to please please share this as much as you can
#JusticeForZainab 
#ZainabMuntazirHaipic.twitter.com/B4pH21U5k6",42 809 809 518 518,"Retweet
    
      
    809
  
  
    
      
      Retweeted
    
      
    809",,"Like
    
      
    518
  
  
    
      
      
      Liked
    
      
    518",/Harisayswhat/status/952583640445222918
@iihtishamm @iihtishamm @iihtishamm @iihtishamm @iihtishamm,Ihtisham ul Haq‏Verified account @iihtishamm,14-Jan,#JusticeForZainab,,"A silent Message 
#JusticeForZainab pic.twitter.com/RrWB12pBs4",4 53 53 177 177,"Retweet
    
      
    53
  
  
    
      
      Retweeted
    
      
    53",,"Like
    
      
    177
  
  
    
      
      
      Liked
    
      
    177",/iihtishamm/status/952582749461852161
@iihtishamm @iihtishamm @iihtishamm @iihtishamm @iihtishamm,Ihtisham ul Haq‏Verified account @iihtishamm,14-Jan,#JusticeForZainab,,"Protest out side Pakistan High Commision 
2/2
#JusticeForZainab pic.twitter.com/qYORZv9bRP",3 25 25 96 96,"Retweet
    
      
    25
  
  
    
      
      Retweeted
    
      
    25",,"Like
    
      
    96
  
  
    
      
      
      Liked
    
      
    96",/iihtishamm/status/952582523791593472
@iihtishamm @iihtishamm @iihtishamm @iihtishamm @iihtishamm,Ihtisham ul Haq‏Verified account @iihtishamm,14-Jan,#JusticeForZainab,,"“Keep Our Childen Safe “
These kids are here to show their solidarity with Zainab that they are here to show their support in this freezing weather. 
@Salman_BBC1 
#JusticeForZainab pic.twitter.com/Kz0qPezv2X",2 24 24 81 81,"Retweet
    
      
    24
  
  
    
      
      Retweeted
    
      
    24",,"Like
    
      
    81
  
  
    
      
      
      Liked
    
      
    81",/iihtishamm/status/952577005790334976
