,head,topic_rep
1605,Lahore is a city made better by the indomitable spirit of Pakhtuns,0.02991381287574768
1606,26 killed in blast near Lahore's Ferozepur Road,0.0
1607,'Politics can wait': Ch Nisar postpones press conference in light of Lahore blast,0.0
1608,"Russia meeting 'waste of time', says Trump's son-in-law",0.0
1609,"Gen Bajwa meets US general, shares concerns over increasing criticism",0.0
1610,PSX commences week on positive note as benchmark index advances 235 points,0.0
1611,"Pakistan Hockey Federations wants to host World XI tie, hockey league",0.0
1612,Life returns to Thar after heavy spells of rain,0.0
1613,"In Ayubia National Park: A story of women, leopards, and climate change",0.014774770475924015
1614,Indian deputy high commissioner summoned for third time this month over ceasefire violations,0.0
1615,"On-duty traffic policeman killed, another injured in Karachi",0.0
1616,How not to talk about nuclear weapons,0.0
1617,Domestic worker recovered from TV anchor Gharida Farooqi's house,0.0
1618,"8 'ghost' schools, 15 teachers uncovered in Balochistan's Khuzdar",0.0
1619,"Young Pakistan military officers oppose terrorism, says US expert",0.0
1620,Erdogan meets Qatari emir in attempt to resolve Gulf crisis,0.0
1621,"Hamza Ali Abbasi wants us to know (again) that item songs are bad, very bad",0.0
1622,Abdullah appointed acting SECP chairman as govt suspends Hijazi,0.0
1623,"Mahira Khan, Mawra Hocane and Maya Ali embody glamour in the new Lux TVC",0.0
1624,,0.05000000074505806
1625,Senate resolution demands immediate removal of SBP Governor Tariq Bajwa,0.0
1626,Why there is a shortage of irrigation water in Sindh,0.0
1627,TV drama Ghairat explores the aftermath of an honour killing,0.0
1628,Supreme Court stays execution of convict sentenced to death by military court,0.0
1629,'PML-N's claim of PTI acquiring funds from non-Muslims is an attempt to malign minorities',0.0
1630,Building consumer-cultivating brands,0.0
1631,DG Pemra tried to mislead court by submitting incomplete Nehal Hashmi speech: SC,0.0
1632,China reiterates demand for India to pull back troops amid border standoff,0.05229968950152397
1633,Can Islamabad's reincarnated restaurants recapture old magic?,0.011987732723355293
1634,Mideast growth to dive as Saudi economy stagnates: IMF,0.0
1635,Uber rival Grab to raise $2.5 billion in new financing,0.01195334829390049
1636,Oil tanker owners announce countrywide strike,0.0
1637,"‘PPP leader stormed Umerkot jail, manhandled detained PTI man’",0.0
1638,PM’s principal secy accused of ‘corrupt practices’,0.0
1639,"Panic, hope and fear outside Lahore's public hospitals",0.0110597163438797
1640,Psychological ailments on rise among Parachinar people,0.0
1641,PTI suspends activities for three days,0.0
1642,Australians mull boycotting Bangladesh tour,0.30157676339149475
1643,Oil tanker episode: more DNA test  results received,0.0
1644,Shastri targets maintaining India’s number one slot,0.9450715184211731
1645,England’s World Cup heroine Shrubsole lives out Lord’s dream,0.4387379586696625
1646,Ashwin lauds India’s rise to the top,0.8037039041519165
1647,‘Rann of Kutch fault line poses earthquake risk to Karachi’,0.0
1648,Sarfraz vows to support disabled cricketers,0.26116591691970825
1649,Khadija stabbing case: Court refuses to delete attempted murder clause,0.01921580731868744
1650,Anti-Erdogan journalists reject ‘terror’ claims as trial opens in Turkey,0.0
1651,India-China border standoff explained,0.0
1652,IMF could be based in Beijing in a decade: Lagarde,0.0
1653,CDWP approves 15 uplift schemes worth Rs99.4bn,0.0
1654,The bloodline of Saif Ali Khan,0.0
1655,Senate panel seeks implementation of safety rules for oil tankers,0.0
1656,PTI wants scrutiny of religious parties’ accounts,0.0
1657,Accountability bill referred to Sindh Assembly committee,0.0
1658,Tribunal accepts Bhootani’s plea against coal power plant,0.0
1659,Polish president vetoes controversial court reforms,0.0
1660,Urea makers threaten to stop sales again,0.0
1661,"‘Growth to slow in MENA, Pakistan’",0.0
1662,Non-textile exports fall,0.0
1663,The issue with metal detectors in Jerusalem,0.0
1664,Saudi crown prince in charge as king takes holiday,0.0
1665,Kushner says he has ‘nothing to hide’ over contacts with Russians,0.0
1666,Trump envoy in Israel for  crisis talks on Jerusalem site,0.0
1667,Oil output increased 3pc in FY17,0.0
1668,Punjab govt constitutes high-powered JIT to investigate Lahore blast,0.0
1669,Meera denies rumours of contesting 2018 elections against Imran Khan,0.0
1670,My momentary encounter with a policeman hours before he was martyred in the Lahore blast,0.0
1671,Govt appoints new IGP Punjab ahead of court deadline,0.0
1672,"Terrorist bids in Lahore, Bajaur foiled by security forces",0.011887824162840843
1673,Oil transporters' strike: Talks fail as protesters refuse to budge from demands,0.0
1674,US Navy ship fires warning shots at Iranian vessel: US official,0.1835208237171173
1675,7 epic makeup tips for people who wear glasses,0.0
1676,"Sindh Rangers, Karachi police discuss security matters in high-level huddle",0.0
1677,Navy hosts meeting of Indian Ocean Naval Symposium working group,0.0
1678,PSX gains 389 points amidst restrained activity,0.0
1679,Shaan goes to war with Pepsi Battle of the Bands,0.0
1680,National participation needed to defeat terrorism: Gen Bajwa,0.0
1681,Sindh Assembly passes resolution demanding PM's resignation,0.0
1682,Court summons Sheikh Rashid in defamation case,0.0
1683,London flat was declared under 2000 tax amnesty scheme: Imran's lawyer,0.04204144328832626
1684,Senate body asks IIUI administration to vacate Faisal Mosque's premises,0.0
1685,US President Trump considers firing Attorney General Jeff Sessions,0.0
1686,Michael Kors buys Jimmy Choo for $1.2 billion,0.0
1687,"Finally, a TV drama where the saas is not the scariest character",0.0
1688,Killing off the serenity,0.0
1689,All-female police unit: challenging the male-dominated force in conservative India,0.0
1690,Prominent scholar Naiyer Masud passes away,0.0
1691,US decision will not affect legitimate struggle for Kashmir's freedom: Syed Salahuddin,0.08718383312225342
1692,PM arrives in Maldives to attend 52nd independence day celebrations,0.0
1693,"Saudi, allies blacklist 'terrorist' Yemeni, Qatari groups",0.0
1694,US decision will not affect legitimate struggle for Kashmir's freedom: Syed Salahuddin,0.08718430250883102
1695,India's Supreme Court to consider abortion plea from 10-year-old rape victim,0.0
1696,"Monsoon rains wreak havoc in India, killing 16",0.0
1697,Dalit leader Kovind sworn in as India's president,0.0
1698,ECP reserves judgment on Imran's objection to its jurisdiction,0.0
1699,A customer emailed this CEO for kicks. What dropped back in her inbox was epic!,0.0
1700,Police foil minor girl's marriage to 33-year-old man in Umerkot,0.0
1701,Oil tanker blast: Compensation to 29 victims’ heirs unpaid due to litigation,0.0
1702,Pope’s treasurer faces abuse charges in Australia,0.052840664982795715
1703,Extrajudicial executions in Bangladesh: what goes around comes around,0.0
1704,"SC orders govt to block CNICs, freeze bank accounts of absconders",0.0
1705,‘Present LG system in Sindh keeps elected bodies toothless’,0.0
1706,Maradona backs use of video tech in football,0.1740911602973938
1707,Mir Anees praised as one of top four Urdu poets,0.0
1708,‘Qataris among foreigners issued houbara hunting permits’,0.024586696177721024
1709,Consumers queue at petrol stations after reports of shortage in Islamabad,0.0
1710,CM irked by inoperative CCTV cameras,0.0
1711,Woman in Chakwal diagnosed with Congo fever,0.06533107161521912
1712,Police official arrested for attempted rape in Rawalpindi,0.0
1713,Third phase of Khanpur Dam water supply project starts next month,0.0
1714,Women to be hired for polio eradication plan in Bajaur,0.0
1715,"Lahore blast jitters: PPP, PTI question efficacy of safe city project",0.0
1716,"Sarfraz, Hasan, Fakhar, Ruman and Younis feted at grand function",0.07607743889093399
1717,14 Saudis at ‘imminent risk’ of execution: Amnesty International,0.0
1718,"Proud, Peaty cap Britain’s golden night",0.05030413717031479
1719,‘NA body on human rights should focus on rights violations’,0.0
1720,Erdogan hopeful of acquiring Russian air defence system,0.0
1721,5 children injured as explosive devices blow up in an under-construction building in Swat,0.0
1722,Saudi Arabia borrows $4.53bn through sukuk,0.0
1723,Punjab govt constitutes high-powered JIT to investigate Lahore blast,0.0
1724,Amla set to return at his favourite venue,0.8699167966842651
1725,Israel removes metal detectors from Jerusalem holy site,0.0
1726,Anne Hathaway will play the protagonist in upcoming Barbie movie: reports,0.04420900344848633
1727,Khyber Pakhtunkhwa and FATA's citizens of nowhere,0.0
1728,"Govt, oil tanker owners fail to find way out",0.0
1729,Khawaja Asif also holds UAE work permit,0.0
1730,Article 62 applies if crime is committed: PTI lawyer,0.011494820937514305
1731,SECP ordered to audit all foreign companies,0.0
1732,S. Asia policy: US team likely to visit Islamabad soon,0.05837132781744003
1733,Sri Lanka’s cabinet approves revised deal on Chinese-built port,0.07305733859539032
1734,No victory in Afghanistan without Pakistan’s support: US military chief,0.0
1735,Distribution companies told to refund Rs2.23 per unit to consumers,0.0
1736,Rs102bn laundered through ‘gift back arrangement’,0.0
1737,New TTP wing of trained suicide commandos behind Lahore attack,0.0
1738,Big tax breaks for Matiari-Lahore transmission line approved,0.0
1739,Profit repatriation rose to $2.1bn in 2016-17,0.0
1740,"Retailers refuse to cut prices of sugar, pulses",0.0
1741,Ishrat warns govt of election-year fiscal challenges,0.0
1742,"US judge halts deportation of over 1,400 Iraqi nationals",0.0
1743,Kohli’s men ready to negate Herath threat at Galle,0.9556313753128052
1744,"15 years after its premiere, iconic TV drama Landa Bazaar now has a sequel",0.0
1745,Stokes wants England to right second Test ‘wrongs’,0.7989396452903748
1746,Supreme Court to focus on Jahangir Tareen's offshore company in disqualification case,0.0
1747,SC expresses displeasure at progress on Quetta carnage report,0.0
1748,Altaf Hussain 'congratulated target killers' for PSP men's murder: Sindh Rangers,0.025422174483537674
1749,AD Khawaja seeks absolute compliance to Supreme Court directives,0.0
1750,Qatar says new Saudi bloc blacklist 'disappointing',0.0
1751,A free library is in the works in Karachi and you can help build it,0.0
1752,60 to face mass 'terrorism' trial in Bahrain,0.0
1753,Rouhani says Iran will respond in kind to US breaches of nuclear deal,0.01183184515684843
1754,"American dream trumps fear for US Muslims, says Pew survey",0.0
1755,PSX closes nearly flat as benchmark index sheds 9 points,0.0
1756,26 Afghan soldiers killed in Taliban attack on Kandahar base,0.0
1757,Confirmed! Daniel Craig will play James Bond again,0.03053230792284012
1758,Governments are temporary and one should disagree with them: Amjad Islam Amjad,0.0
1759,Trump says transgender people barred from US military,0.0
1760,Pakistani diplomatic officials abducted in Afghanistan rescued in operation,0.0
1761,Abducted Balochistan higher education secretary returns home,0.0
1762,"Nisar was excluded from PML-N's consultative meetings, wants to know why: interior ministry",0.0
1763,PCB shuns idea of turning PSL into autonomous entity,0.0
1764,Court grants FIA 3-day physical remand of Zafar Hijazi,0.0
1765,10-nation Indian Ocean Naval Symposium ends,0.0
1766,Completion of Lyari Expressway gets further delayed,0.0
1767,"CM Sindh criticises NAB ordinance, vows to stand by accountability bill",0.0
1768,Elbow injury may rule Djokovic out of US Open,0.14652679860591888
1769,This mosque near Washington DC is home to a charitable clinic that treats patients of all faiths,0.0
1770,Ruling party’s ‘assurance’ to Nisar,0.0
1771,How to be lazy and still look good,0.0
1772,US decision will not affect legitimate struggle for Kashmir's freedom: Syed Salahuddin,0.08718563616275787
1773,“We strive to be a Shari’ah compliant brand”,0.0
1774,Why Iranian math genius Maryam Mirzakhani can be an inspiration for Pakistani women,0.04390783607959747
1775,Pakistani documentaries 'A Girl in the River' and 'Among the Believers' nominated for Emmy's,0.0
1776,Game of thrones,0.057418808341026306
1777,"Al-Aqsa Mosque dispute poised to become a religious conflict, UN envoy warns",0.0
1778,Nawazuddin Siddiqui's next project is his autobiography!,0.1120096892118454
1779,Oil tankers’ operators agree to end strike after successful talks with govt,0.0
